Email address,State,Started on,Completed,Time taken,Grade/100.00,Q. 1 /26.67,Q. 2 /6.67,Q. 3 /6.67,Q. 4 /6.67,Q. 5 /6.67,Q. 6 /6.67,Q. 7 /6.67,Q. 8 /6.67,Q. 9 /6.67,Q. 10 /6.67,Q. 11 /6.67,Q. 12 /6.67
303,Finished,11 November 2020  1:27 PM,11 November 2020  2:06 PM,39 mins 29 secs,62.67,16.00,6.67,6.67,-1.67,-1.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
405,Finished,11 November 2020  1:30 PM,11 November 2020  2:03 PM,33 mins 51 secs,63.33,13.33,6.67,6.67,6.67,6.67,6.67,6.67,5.00,-1.67,0.00,0.00,6.67
403,Finished,11 November 2020  1:30 PM,11 November 2020  1:53 PM,23 mins 52 secs,75.0,26.67,-1.67,5.00,-1.67,6.67,6.67,6.67,6.67,6.67,6.67,0.00,6.67
323,Finished,11 November 2020  1:30 PM,11 November 2020  2:10 PM,39 mins 44 secs,54.67,8.00,6.67,3.33,6.67,6.67,0.00,6.67,0.00,6.67,3.33,0.00,6.67
315,Finished,11 November 2020  1:31 PM,11 November 2020  1:56 PM,25 mins 14 secs,60.0,26.67,6.67,6.67,-1.67,-1.67,0.00,6.67,5.00,-1.67,6.67,0.00,6.67
342,Finished,11 November 2020  1:33 PM,11 November 2020  2:10 PM,36 mins 46 secs,47.33,10.67,-1.67,3.33,-1.67,-1.67,6.67,6.67,5.00,6.67,6.67,0.00,6.67
385,Finished,11 November 2020  1:34 PM,11 November 2020  2:14 PM,39 mins 48 secs,51.67,-,-1.67,6.67,6.67,6.67,0.00,6.67,3.33,6.67,3.33,6.67,6.67
374,Finished,11 November 2020  1:37 PM,11 November 2020  2:15 PM,37 mins 38 secs,15.0,0.00,-1.67,3.33,-1.67,-1.67,6.67,0.00,3.33,-1.67,1.67,0.00,6.67
372,Finished,11 November 2020  1:40 PM,11 November 2020  2:20 PM,40 mins 1 sec,28.33,-,-,3.33,6.67,-1.67,-,6.67,0.00,6.67,-,0.00,6.67
294,Finished,11 November 2020  1:44 PM,11 November 2020  2:24 PM,40 mins,21.33,8.00,6.67,3.33,-1.67,-1.67,0.00,0.00,5.00,-1.67,3.33,0.00,-
328,Finished,11 November 2020  1:44 PM,11 November 2020  2:26 PM,41 mins 16 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
340,Finished,11 November 2020  1:45 PM,11 November 2020  2:20 PM,34 mins 46 secs,69.67,21.33,6.67,6.67,-1.67,6.67,0.00,6.67,3.33,6.67,6.67,0.00,6.67
343,Finished,11 November 2020  1:48 PM,11 November 2020  2:30 PM,41 mins 50 secs,34.33,16.00,6.67,5.00,-1.67,-1.67,0.00,6.67,0.00,-1.67,6.67,0.00,-1.67
396,Finished,11 November 2020  1:51 PM,11 November 2020  2:08 PM,16 mins 34 secs,43.0,8.00,-1.67,3.33,-1.67,-1.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
422,Finished,11 November 2020  1:52 PM,11 November 2020  2:06 PM,13 mins 36 secs,33.33,0.00,6.67,1.67,-1.67,-1.67,6.67,6.67,3.33,-1.67,6.67,0.00,6.67
407,Finished,11 November 2020  2:00 PM,11 November 2020  2:26 PM,25 mins 57 secs,55.0,0.00,6.67,6.67,6.67,6.67,0.00,6.67,1.67,6.67,6.67,0.00,6.67
305,Finished,11 November 2020  2:03 PM,11 November 2020  2:35 PM,31 mins 48 secs,18.33,0.00,-1.67,3.33,-1.67,-1.67,0.00,6.67,1.67,6.67,0.00,6.67,-1.67
347,Finished,11 November 2020  2:08 PM,11 November 2020  2:48 PM,40 mins 1 sec,51.33,8.00,6.67,0.00,6.67,-1.67,6.67,6.67,6.67,6.67,6.67,0.00,-1.67
387,Finished,11 November 2020  2:10 PM,11 November 2020  2:52 PM,41 mins 55 secs,26.67,26.67,-,-,-,-,-,-,-,-,-,-,-
393,Finished,11 November 2020  2:10 PM,11 November 2020  2:23 PM,12 mins 47 secs,43.33,13.33,-1.67,6.67,-1.67,-1.67,6.67,6.67,3.33,-1.67,6.67,0.00,6.67
293,Finished,11 November 2020  2:11 PM,11 November 2020  2:15 PM,3 mins 59 secs,51.33,8.00,6.67,1.67,-1.67,6.67,0.00,6.67,3.33,6.67,6.67,0.00,6.67
344,Finished,11 November 2020  2:12 PM,11 November 2020  2:52 PM,40 mins 1 sec,15.0,-,6.67,3.33,-1.67,-,-,-,0.00,-,0.00,0.00,6.67
327,Finished,11 November 2020  2:15 PM,11 November 2020  2:48 PM,33 mins 15 secs,24.33,2.67,-1.67,3.33,6.67,-1.67,0.00,6.67,0.00,-1.67,3.33,0.00,6.67
349,Finished,11 November 2020  2:15 PM,11 November 2020  2:29 PM,13 mins 59 secs,57.67,2.67,6.67,6.67,-1.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
372,Finished,11 November 2020  2:20 PM,11 November 2020  3:00 PM,39 mins 34 secs,51.0,16.00,6.67,3.33,6.67,-1.67,0.00,6.67,0.00,6.67,0.00,0.00,6.67
334,Finished,11 November 2020  2:23 PM,11 November 2020  2:48 PM,24 mins 57 secs,35.0,-,-,3.33,-,6.67,0.00,6.67,1.67,6.67,3.33,0.00,6.67
319,Finished,11 November 2020  2:24 PM,11 November 2020  2:42 PM,17 mins 47 secs,28.33,13.33,-1.67,3.33,-1.67,-1.67,0.00,0.00,1.67,-1.67,3.33,6.67,6.67
294,Finished,11 November 2020  2:25 PM,11 November 2020  2:50 PM,25 mins 3 secs,21.67,0.00,6.67,3.33,-1.67,-1.67,6.67,0.00,3.33,-1.67,0.00,0.00,6.67
373,Finished,11 November 2020  2:25 PM,11 November 2020  3:07 PM,41 mins 14 secs,6.67,-,-,-,-,-,6.67,-,-,-,-,-,-
318,Finished,11 November 2020  2:27 PM,11 November 2020  2:48 PM,20 mins 25 secs,38.0,8.00,-1.67,3.33,-1.67,6.67,0.00,6.67,3.33,6.67,0.00,0.00,6.67
390,Finished,11 November 2020  2:38 PM,11 November 2020  3:04 PM,25 mins 58 secs,33.33,13.33,-1.67,6.67,-1.67,-1.67,0.00,6.67,3.33,6.67,3.33,0.00,-1.67
418,Finished,11 November 2020  2:46 PM,11 November 2020  3:10 PM,23 mins 23 secs,61.33,8.00,6.67,6.67,6.67,6.67,0.00,6.67,0.00,6.67,6.67,0.00,6.67
392,Finished,11 November 2020  2:47 PM,11 November 2020  3:29 PM,41 mins 26 secs,35.0,0.00,-1.67,3.33,-1.67,6.67,6.67,6.67,3.33,-1.67,6.67,0.00,6.67
336,Finished,11 November 2020  2:50 PM,11 November 2020  3:29 PM,39 mins 43 secs,76.33,21.33,6.67,6.67,-1.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
446,Finished,11 November 2020  2:50 PM,11 November 2020  3:17 PM,27 mins 1 sec,28.33,0.00,-1.67,6.67,-1.67,6.67,6.67,6.67,0.00,6.67,0.00,0.00,-1.67
329,Finished,11 November 2020  2:51 PM,11 November 2020  3:18 PM,26 mins 16 secs,54.67,8.00,6.67,6.67,-1.67,-1.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
344,Finished,11 November 2020  2:52 PM,11 November 2020  3:34 PM,41 mins 35 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
398,Finished,11 November 2020  2:55 PM,11 November 2020  3:10 PM,14 mins 35 secs,22.67,2.67,-1.67,3.33,-1.67,-1.67,6.67,6.67,0.00,-1.67,3.33,0.00,6.67
360,Finished,11 November 2020  3:05 PM,11 November 2020  3:25 PM,20 mins 33 secs,31.33,8.00,-1.67,6.67,-1.67,6.67,0.00,0.00,3.33,6.67,5.00,0.00,-1.67
382,Finished,11 November 2020  3:08 PM,11 November 2020  3:31 PM,22 mins 50 secs,43.33,13.33,6.67,3.33,-1.67,6.67,0.00,0.00,1.67,6.67,0.00,0.00,6.67
311,Finished,11 November 2020  3:17 PM,11 November 2020  3:53 PM,36 mins 36 secs,21.33,8.00,-1.67,3.33,-1.67,-1.67,0.00,6.67,3.33,-1.67,0.00,0.00,6.67
412,Finished,11 November 2020  3:18 PM,11 November 2020  3:49 PM,31 mins 35 secs,43.33,26.67,-1.67,3.33,6.67,-1.67,0.00,0.00,1.67,-1.67,3.33,0.00,6.67
385,Finished,11 November 2020  3:25 PM,11 November 2020  3:32 PM,7 mins 14 secs,56.67,13.33,-1.67,1.67,6.67,6.67,0.00,6.67,0.00,6.67,3.33,6.67,6.67
331,Finished,11 November 2020  3:28 PM,11 November 2020  3:58 PM,30 mins 39 secs,58.0,8.00,-1.67,1.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
301,Finished,11 November 2020  3:28 PM,11 November 2020  4:10 PM,41 mins 28 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
360,Finished,11 November 2020  3:30 PM,11 November 2020  3:33 PM,2 mins 58 secs,34.67,8.00,-1.67,6.67,-1.67,6.67,0.00,0.00,6.67,6.67,5.00,0.00,-1.67
385,Finished,11 November 2020  3:34 PM,11 November 2020  3:43 PM,8 mins 33 secs,48.0,8.00,-1.67,1.67,6.67,6.67,0.00,6.67,3.33,6.67,3.33,0.00,6.67
425,Finished,11 November 2020  3:35 PM,11 November 2020  4:12 PM,37 mins 23 secs,55.0,26.67,-1.67,3.33,-1.67,6.67,0.00,0.00,1.67,6.67,6.67,0.00,6.67
385,Finished,11 November 2020  3:53 PM,11 November 2020  3:58 PM,5 mins 35 secs,41.33,8.00,-1.67,6.67,-1.67,-1.67,0.00,6.67,1.67,6.67,3.33,6.67,6.67
300,Finished,11 November 2020  3:58 PM,11 November 2020  4:29 PM,31 mins 10 secs,56.33,8.00,6.67,6.67,-1.67,6.67,6.67,6.67,3.33,6.67,0.00,0.00,6.67
295,Finished,11 November 2020  4:01 PM,11 November 2020  4:41 PM,40 mins,53.33,26.67,-1.67,3.33,6.67,-1.67,0.00,0.00,0.00,6.67,6.67,0.00,6.67
385,Finished,11 November 2020  4:02 PM,11 November 2020  4:42 PM,40 mins 1 sec,16.67,-,6.67,3.33,-,-,-,-,-,6.67,-,0.00,-
384,Finished,11 November 2020  4:06 PM,11 November 2020  4:43 PM,36 mins 44 secs,71.33,21.33,6.67,3.33,6.67,6.67,6.67,6.67,1.67,6.67,6.67,0.00,-1.67
343,Finished,11 November 2020  4:10 PM,11 November 2020  4:52 PM,41 mins 18 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
387,Finished,11 November 2020  4:13 PM,11 November 2020  4:55 PM,41 mins 33 secs,-1.67,-,-,-,-,-1.67,-,-,-,-,-,-,-
345,Finished,11 November 2020  4:26 PM,11 November 2020  4:33 PM,7 mins 1 sec,21.67,0.00,-1.67,3.33,6.67,6.67,0.00,6.67,1.67,-1.67,1.67,0.00,-1.67
418,Finished,11 November 2020  4:37 PM,11 November 2020  5:11 PM,33 mins 54 secs,61.33,8.00,6.67,6.67,6.67,6.67,-,6.67,-,6.67,6.67,0.00,6.67
421,Finished,11 November 2020  4:40 PM,11 November 2020  5:10 PM,29 mins 44 secs,61.67,0.00,6.67,1.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,0.00,6.67
371,Finished,11 November 2020  5:01 PM,11 November 2020  5:41 PM,40 mins 1 sec,48.0,8.00,-,6.67,6.67,-1.67,6.67,6.67,3.33,-1.67,6.67,0.00,6.67
409,Finished,11 November 2020  5:07 PM,11 November 2020  5:21 PM,14 mins 58 secs,44.67,8.00,-1.67,6.67,6.67,-1.67,0.00,6.67,1.67,6.67,6.67,6.67,-1.67
310,Finished,11 November 2020  5:30 PM,11 November 2020  5:58 PM,27 mins 51 secs,71.33,8.00,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
397,Finished,11 November 2020  5:36 PM,11 November 2020  5:59 PM,22 mins 34 secs,45.0,-,6.67,3.33,-1.67,6.67,6.67,6.67,3.33,6.67,0.00,0.00,6.67
414,Finished,11 November 2020  5:52 PM,11 November 2020  6:27 PM,35 mins 24 secs,39.67,8.00,-1.67,6.67,-1.67,-1.67,0.00,6.67,3.33,6.67,6.67,0.00,6.67
400,Finished,11 November 2020  6:03 PM,11 November 2020  6:23 PM,20 mins 15 secs,69.67,21.33,6.67,6.67,6.67,6.67,6.67,6.67,3.33,-1.67,0.00,0.00,6.67
312,Finished,11 November 2020  6:16 PM,11 November 2020  6:56 PM,39 mins 59 secs,58.0,8.00,-1.67,3.33,6.67,6.67,6.67,6.67,1.67,6.67,6.67,0.00,6.67
411,Finished,11 November 2020  6:26 PM,11 November 2020  7:06 PM,40 mins,28.33,0.00,-1.67,1.67,-1.67,-,0.00,6.67,3.33,6.67,6.67,0.00,6.67
406,Finished,11 November 2020  6:26 PM,11 November 2020  7:06 PM,40 mins,41.33,8.00,-1.67,0.00,-1.67,-,0.00,6.67,3.33,6.67,6.67,6.67,6.67
298,Finished,11 November 2020  6:30 PM,11 November 2020  7:03 PM,33 mins 6 secs,65.0,26.67,6.67,3.33,-1.67,6.67,6.67,6.67,1.67,-1.67,3.33,0.00,6.67
299,Finished,11 November 2020  6:31 PM,11 November 2020  6:45 PM,13 mins 39 secs,51.33,8.00,6.67,6.67,-1.67,6.67,0.00,6.67,6.67,-1.67,6.67,0.00,6.67
417,Finished,11 November 2020  6:32 PM,11 November 2020  7:11 PM,39 mins 29 secs,49.67,8.00,6.67,6.67,6.67,-1.67,0.00,6.67,3.33,6.67,0.00,0.00,6.67
327,Finished,11 November 2020  6:36 PM,11 November 2020  7:18 PM,41 mins 55 secs,3.33,-,-,-,-,-,-,-,-,-,3.33,-,-
306,Finished,11 November 2020  6:37 PM,11 November 2020  7:01 PM,23 mins 49 secs,63.0,8.00,6.67,6.67,-1.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
408,Finished,11 November 2020  6:43 PM,11 November 2020  7:19 PM,36 mins 18 secs,50.0,26.67,6.67,6.67,-1.67,-1.67,0.00,6.67,3.33,-1.67,6.67,0.00,-1.67
299,Finished,11 November 2020  6:45 PM,11 November 2020  6:45 PM,13 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
307,Finished,11 November 2020  6:47 PM,11 November 2020  7:27 PM,40 mins 1 sec,36.0,16.00,-,-,-1.67,-,-,-,1.67,6.67,6.67,0.00,6.67
299,Finished,11 November 2020  6:50 PM,11 November 2020  7:30 PM,40 mins 3 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
379,Finished,11 November 2020  6:59 PM,11 November 2020  7:01 PM,1 min 58 secs,45.0,13.33,6.67,5.00,6.67,-1.67,0.00,0.00,6.67,-1.67,3.33,0.00,6.67
338,Finished,11 November 2020  7:00 PM,11 November 2020  7:40 PM,39 mins 59 secs,68.33,26.67,6.67,3.33,-1.67,6.67,6.67,6.67,1.67,-1.67,0.00,6.67,6.67
402,Finished,11 November 2020  7:09 PM,11 November 2020  7:34 PM,25 mins 2 secs,43.33,13.33,-1.67,6.67,-1.67,-,0.00,6.67,3.33,6.67,3.33,0.00,6.67
416,Finished,11 November 2020  7:12 PM,11 November 2020  7:39 PM,27 mins 31 secs,53.0,8.00,6.67,3.33,-1.67,6.67,0.00,6.67,3.33,6.67,6.67,0.00,6.67
410,Finished,11 November 2020  7:15 PM,11 November 2020  7:42 PM,26 mins 49 secs,58.33,13.33,6.67,6.67,-1.67,6.67,6.67,6.67,1.67,-1.67,6.67,0.00,6.67
413,Finished,11 November 2020  7:22 PM,11 November 2020  8:01 PM,38 mins 49 secs,41.0,2.67,-1.67,6.67,-1.67,-1.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
307,Finished,11 November 2020  7:29 PM,11 November 2020  8:09 PM,40 mins,71.33,8.00,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,-,6.67
326,Finished,11 November 2020  7:33 PM,11 November 2020  8:04 PM,30 mins 25 secs,50.0,26.67,6.67,3.33,6.67,6.67,0.00,0.00,3.33,-1.67,0.00,0.00,-1.67
311,Finished,11 November 2020  7:41 PM,11 November 2020  7:57 PM,16 mins 13 secs,13.33,0.00,-1.67,3.33,-1.67,-1.67,0.00,6.67,3.33,-1.67,0.00,0.00,6.67
327,Finished,11 November 2020  7:44 PM,11 November 2020  8:02 PM,17 mins 55 secs,44.67,21.33,-1.67,3.33,-1.67,-1.67,0.00,6.67,1.67,6.67,3.33,0.00,6.67
426,Finished,11 November 2020  7:44 PM,11 November 2020  8:26 PM,41 mins 24 secs,51.33,8.00,-1.67,3.33,6.67,6.67,6.67,6.67,1.67,6.67,0.00,0.00,6.67
308,Finished,11 November 2020  7:49 PM,11 November 2020  8:13 PM,24 mins 21 secs,39.67,8.00,6.67,3.33,6.67,-1.67,0.00,0.00,3.33,6.67,0.00,0.00,6.67
309,Finished,11 November 2020  7:52 PM,11 November 2020  8:21 PM,28 mins 47 secs,81.67,26.67,6.67,6.67,6.67,6.67,6.67,6.67,3.33,-1.67,6.67,0.00,6.67
402,Finished,11 November 2020  7:54 PM,11 November 2020  8:36 PM,41 mins 52 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
447,Finished,11 November 2020  7:57 PM,11 November 2020  8:32 PM,34 mins 41 secs,53.33,13.33,-1.67,3.33,-1.67,6.67,6.67,6.67,0.00,6.67,6.67,0.00,6.67
399,Finished,11 November 2020  7:59 PM,11 November 2020  8:21 PM,21 mins 31 secs,31.67,0.00,6.67,6.67,-1.67,-1.67,0.00,6.67,3.33,-1.67,6.67,0.00,6.67
301,Finished,11 November 2020  8:07 PM,11 November 2020  8:29 PM,21 mins 47 secs,68.0,8.00,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,3.33,0.00,6.67
307,Finished,11 November 2020  8:09 PM,11 November 2020  8:13 PM,4 mins 7 secs,71.33,8.00,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
376,Finished,11 November 2020  8:10 PM,11 November 2020  8:36 PM,25 mins 59 secs,44.67,8.00,6.67,3.33,6.67,6.67,0.00,6.67,1.67,-1.67,0.00,0.00,6.67
347,Finished,11 November 2020  8:19 PM,11 November 2020  9:01 PM,41 mins 51 secs,48.0,8.00,6.67,0.00,6.67,-1.67,6.67,6.67,3.33,6.67,6.67,0.00,-1.67
313,Finished,11 November 2020  8:19 PM,11 November 2020  8:57 PM,37 mins 20 secs,53.0,8.00,6.67,6.67,-1.67,-1.67,6.67,6.67,1.67,6.67,6.67,0.00,6.67
312,Finished,11 November 2020  8:39 PM,11 November 2020  9:18 PM,38 mins 56 secs,71.33,8.00,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,6.67
427,Finished,11 November 2020  8:53 PM,11 November 2020  9:33 PM,40 mins 1 sec,8.33,13.33,-1.67,0.00,-1.67,-1.67,0.00,0.00,0.00,-1.67,3.33,0.00,-1.67
302,Finished,11 November 2020  8:58 PM,11 November 2020  9:26 PM,27 mins 35 secs,20.0,0.00,-1.67,3.33,-1.67,-1.67,0.00,6.67,1.67,6.67,0.00,0.00,6.67
425,Finished,11 November 2020  9:20 PM,11 November 2020  10:01 PM,40 mins 55 secs,16.67,-,-,3.33,-,-,-,-,-,6.67,-,-,6.67
381,Finished,11 November 2020  9:24 PM,11 November 2020  10:01 PM,36 mins 55 secs,36.67,13.33,6.67,3.33,6.67,-1.67,0.00,0.00,0.00,6.67,3.33,0.00,-1.67
347,Finished,11 November 2020  9:28 PM,11 November 2020  9:37 PM,9 mins 5 secs,75.0,26.67,6.67,0.00,6.67,6.67,6.67,6.67,3.33,6.67,6.67,0.00,-1.67
394,Finished,11 November 2020  9:30 PM,11 November 2020  10:01 PM,30 mins 17 secs,31.67,0.00,6.67,6.67,-1.67,6.67,6.67,6.67,1.67,-1.67,1.67,0.00,-1.67
427,Finished,11 November 2020  9:34 PM,11 November 2020  10:01 PM,26 mins 45 secs,21.67,-,-,6.67,-,-,0.00,6.67,1.67,-,-,-,6.67
320,Finished,11 November 2020  9:36 PM,11 November 2020  9:58 PM,21 mins 57 secs,15.0,0.00,-1.67,3.33,6.67,-1.67,0.00,0.00,0.00,-1.67,3.33,0.00,6.67
344,Finished,11 November 2020  9:41 PM,11 November 2020  10:01 PM,19 mins 26 secs,0.0,-,-,-,-,-,-,-,-,-,-,-,-
